CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwNoer
21146,MR.,ROBERT,TAYLOR,07/12/1960,M,Male,robert67@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21147,MR.,ANGEL,ROGERS,7/17/1960,M,Male,angel18@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21148,MS.,BRIANNA,GONZALES,03/03/1967,S,Female,brianna62@phoenixanalytic.co.ke,50000,0,Partial College,Skilled Manual,Yes
21149,MR.,MIGUEL,DIAZ,12/27/1967,S,Male,miguel68@phoenixanalytic.co.ke,50000,0,Partial College,Skilled Manual,No
21150,MS.,ALYSSA,RAMIREZ,9/25/1967,S,Female,alyssa41@phoenixanalytic.co.ke,60000,0,Graduate Degree,Professional,No
21151,MR.,AARON,CAMPBELL,12/22/1967,S,Male,aaron39@phoenixanalytic.co.ke,60000,0,Graduate Degree,Professional,Yes
21152,MS.,AMANDA,HILL,07/09/1967,S,Female,amanda65@phoenixanalytic.co.ke,60000,0,Graduate Degree,Professional,No
21153,MR.,JAMES,THOMPSON,2/15/1967,M,Male,james88@phoenixanalytic.co.ke,60000,0,Graduate Degree,Professional,No
21154,MR.,MICHAEL,CLARK,02/10/1928,M,Male,michael51@phoenixanalytic.co.ke,50000,1,Graduate Degree,Professional,No
21155,MR.,JEREMIAH,FLORES,03/04/1960,M,Male,jeremiah32@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21156,MRS.,MARIA,LOPEZ,2/24/1960,M,Female,maria62@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21157,MR.,ROBERT,PERRY,4/20/1959,M,Male,robert21@phoenixanalytic.co.ke,60000,5,Bachelors,Professional,Yes
21158,MR.,TREVOR,PATTERSON,7/19/1959,S,Male,trevor10@phoenixanalytic.co.ke,60000,4,Bachelors,Professional,Yes
21159,MRS.,KAITLYN,RODRIGUEZ,06/09/1959,M,Female,kaitlyn43@phoenixanalytic.co.ke,70000,5,Graduate Degree,Professional,Yes
21160,MRS.,APRIL,XIE,11/24/1959,M,Female,april3@phoenixanalytic.co.ke,80000,3,Graduate Degree,Professional,Yes
21161,MRS.,MEGAN,JOHNSON,3/14/1958,M,Female,megan4@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
21162,MRS.,BROOKE,SANCHEZ,11/21/1958,S,Female,brooke22@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
21163,MR.,WILLIAM,WILLIAMS,06/05/1958,M,Male,william18@phoenixanalytic.co.ke,70000,5,Graduate Degree,Professional,Yes
21164,MR.,TROY,RAMAN,02/08/1958,M,Male,troy13@phoenixanalytic.co.ke,70000,5,Graduate Degree,Professional,Yes
21165,MRS.,SHEILA,GOMEZ,08/03/1969,S,Female,sheila1@phoenixanalytic.co.ke,80000,4,Graduate Degree,Management,Yes
21166,MRS.,TAMARA,YUAN,3/15/1969,S,Female,tamara18@phoenixanalytic.co.ke,90000,1,Graduate Degree,Management,Yes
21167,MRS.,KARA,BECKER,10/11/1969,S,Female,kara18@phoenixanalytic.co.ke,90000,2,Graduate Degree,Management,No
21168,MR.,CLIFFORD,CHAPMAN,4/22/1970,M,Male,clifford2@phoenixanalytic.co.ke,80000,4,Graduate Degree,Management,Yes
21169,MRS.,NANCY,ARUN,8/23/1970,M,Female,nancy10@phoenixanalytic.co.ke,90000,2,Bachelors,Professional,Yes
21170,MR.,EDWIN,SUN,9/27/1968,M,Male,edwin14@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,No
21171,MR.,CHRISTOPHER,TAYLOR,02/06/1968,S,Male,christopher9@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,Yes
21172,MR.,FRANCISCO,SANCHEZ,05/07/1968,M,Male,francisco22@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,No
21173,MR.,CHAD,YUAN,11/13/1967,M,Male,chad8@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,Yes
21174,MR.,ANDRE,SMITH,3/13/1967,M,Male,andre8@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,Yes
21175,MR.,ARMANDO,GOMEZ,7/24/1967,S,Male,armando1@phoenixanalytic.co.ke,80000,5,Graduate Degree,Management,Yes
21176,MR.,RAUL,CHANDE,08/10/1967,M,Male,raul12@phoenixanalytic.co.ke,80000,5,Graduate Degree,Management,Yes
21177,MRS.,KARA,NATH,2/14/1967,M,Female,kara16@phoenixanalytic.co.ke,80000,5,Graduate Degree,Management,Yes
21178,MRS.,JILLIAN,SAUNDERS,06/08/1966,M,Female,jillian11@phoenixanalytic.co.ke,80000,5,Bachelors,Professional,No
21179,MRS.,JACLYN,ZHOU,07/12/1966,M,Female,jaclyn9@phoenixanalytic.co.ke,80000,5,Bachelors,Professional,Yes
21180,MRS.,KATHERINE,FLORES,3/24/1965,S,Female,katherine38@phoenixanalytic.co.ke,60000,2,Bachelors,Professional,No
21181,MRS.,SUMMER,SULLIVAN,9/19/1965,S,Female,summer11@phoenixanalytic.co.ke,60000,3,Bachelors,Professional,Yes
21182,MRS.,LORI,NAVARRO,11/13/1965,M,Female,lori12@phoenixanalytic.co.ke,60000,3,Bachelors,Professional,Yes
21183,MR.,HECTOR,MORENO,9/15/1968,M,Male,hector4@phoenixanalytic.co.ke,70000,5,Bachelors,Professional,Yes
21184,MR.,HAROLD,RODRIGUEZ,8/17/1968,S,Male,harold16@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,No
21185,MR.,GILBERT,JAI,4/25/1968,M,Male,gilbert32@phoenixanalytic.co.ke,80000,5,Bachelors,Professional,Yes
21186,MR.,RANDALL,VAZQUEZ,02/04/1965,S,Male,randall16@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,No
21187,MR.,DARRELL,LUO,10/16/1964,M,Male,darrell14@phoenixanalytic.co.ke,60000,3,Bachelors,Professional,Yes
21188,MR.,CLIFFORD,SANCHEZ,7/19/1964,M,Male,clifford19@phoenixanalytic.co.ke,60000,4,Bachelors,Professional,Yes
21189,MRS.,DESIREE,RUBIO,11/23/1963,M,Female,desiree17@phoenixanalytic.co.ke,60000,3,Bachelors,Professional,Yes
21190,MR.,PABLO,ROVIRA DIEZ,2/23/1963,S,Male,pablo0@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,No
21191,MR.,WILLIE,LU,1/23/1962,M,Male,willie9@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
21192,MRS.,REGINA,SAI,8/27/1962,M,Female,regina5@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
21193,MR.,PHILIP,HERNANDEZ,1/15/1962,M,Male,philip3@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
21194,MRS.,TARA,NARA,6/24/1962,M,Female,tara17@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
21195,MR.,RAFAEL,XU,1/15/1962,M,Male,rafael28@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
21196,MRS.,KATHLEEN,ALONSO,5/13/1961,M,Female,kathleen10@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21197,MRS.,SHEENA,PAL,1/22/1961,S,Female,sheena10@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
21198,MRS.,MADISON,WILLIAMS,6/19/1961,M,Female,madison2@phoenixanalytic.co.ke,60000,1,Bachelors,Professional,Yes
21199,MRS.,RUTH,RAMAN,06/08/1961,S,Female,ruth16@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21200,MRS.,ALISON,KUMAR,05/03/1961,S,Female,alison7@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21201,MRS.,ANNA,ROGERS,2/13/1929,S,Female,anna5@phoenixanalytic.co.ke,80000,3,Graduate Degree,Management,Yes
21202,MS.,THERESA,TORRES,3/25/1966,S,Female,theresa8@phoenixanalytic.co.ke,100000,0,Graduate Degree,Management,No
21203,MS.,MARY,ALLEN,12/25/1966,M,Female,mary36@phoenixanalytic.co.ke,100000,0,Graduate Degree,Management,No
21204,MS.,CANDICE,LU,8/23/1966,S,Female,candice17@phoenixanalytic.co.ke,100000,0,Bachelors,Professional,No
21205,MS.,DENISE,VANCE,03/07/1966,S,Female,denise6@phoenixanalytic.co.ke,110000,0,Graduate Degree,Management,No
21206,MR.,ROBERTO,MORENO,09/06/1960,S,Male,roberto6@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21207,MR.,VINCENT,LI,7/16/1960,M,Male,vincent3@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21208,MRS.,OLIVIA,GRIFFIN,06/05/1932,S,Female,olivia66@phoenixanalytic.co.ke,30000,2,Partial College,Clerical,Yes
21209,MR.,RANDALL,MORENO,6/19/1965,S,Male,randall7@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,No
21210,MR.,COLIN,LUO,04/03/1965,S,Male,colin29@phoenixanalytic.co.ke,80000,5,Bachelors,Professional,Yes
21211,MR.,LOUIS,HE,05/12/1964,S,Male,louis13@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,Yes
21212,MR.,NICOLAS,LAL,11/23/1964,S,Male,nicolas6@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,No
21213,MR.,PETER,BLACK,11/16/1964,S,Male,peter25@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,No
21214,MR.,COREY,SHE,04/01/1964,S,Male,corey0@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,Yes
21215,MS.,TIFFANY,YANG,8/27/1964,S,Female,tiffany5@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,Yes
21216,MR.,LARRY,BLANCO,5/24/1964,S,Male,larry18@phoenixanalytic.co.ke,80000,4,Bachelors,Professional,No
21217,MRS.,CASEY,XIE,10/23/1959,S,Female,casey3@phoenixanalytic.co.ke,90000,1,Bachelors,Professional,Yes
21218,MR.,WYATT,RODRIGUEZ,6/13/1963,S,Male,wyatt21@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,No
21219,MS.,CANDICE,ZHU,02/07/1963,S,Female,candice20@phoenixanalytic.co.ke,70000,0,Bachelors,Professional,No
21220,MRS.,MEGHAN,MOYER,07/02/1962,M,Female,meghan9@phoenixanalytic.co.ke,70000,5,Partial College,Skilled Manual,Yes
21221,MR.,MARTIN,SAI,7/22/1961,M,Male,martin11@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21222,MR.,KELVIN,XU,10/16/1961,M,Male,kelvin2@phoenixanalytic.co.ke,60000,1,Partial College,Skilled Manual,Yes
21223,MRS.,EVELYN,SURI,9/24/1961,S,Female,evelyn0@phoenixanalytic.co.ke,70000,5,Partial College,Skilled Manual,Yes
21224,MR.,JAMIE,ALAN,03/10/1958,M,Male,jamie28@phoenixanalytic.co.ke,90000,2,Bachelors,Professional,Yes
21225,MRS.,MICHELE,JAI,10/16/1958,S,Female,michele11@phoenixanalytic.co.ke,90000,2,Bachelors,Professional,Yes
21226,MR.,DALE,NARA,4/26/1956,S,Male,dale14@phoenixanalytic.co.ke,80000,1,Partial College,Skilled Manual,No
21227,MRS.,MELANIE,MORGAN,10/11/1953,M,Female,melanie39@phoenixanalytic.co.ke,30000,2,Partial College,Clerical,No
21228,MRS.,CASSIDY,HENDERSON,6/28/1953,M,Female,cassidy5@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
21229,MRS.,LATOYA,JAI,10/25/1953,S,Female,latoya10@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
21230,MRS.,CARLA,RODRIGUEZ,07/11/1953,M,Female,carla22@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
21231,MRS.,CHRISTINE,GOEL,01/10/1953,M,Female,christine14@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
21232,MR.,LEVI,GARCIA,06/10/1949,M,Male,levi14@phoenixanalytic.co.ke,10000,2,High School,Skilled Manual,Yes
21233,MR.,CHRISTOPHER,SMITH,3/15/1976,M,Male,christopher24@phoenixanalytic.co.ke,30000,0,High School,Skilled Manual,No
21234,MS.,BRIANNA,RIVERA,01/12/1976,S,Female,brianna34@phoenixanalytic.co.ke,30000,0,High School,Skilled Manual,Yes
21235,MS.,STEPHANIE,HERNANDEZ,11/06/1975,S,Female,stephanie63@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,No
21236,MR.,ADRIAN,PETERSON,4/16/1975,S,Male,adrian7@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
21237,MR.,LUKE,WASHINGTON,02/10/1980,M,Male,luke2@phoenixanalytic.co.ke,30000,0,High School,Skilled Manual,Yes
21238,MR.,CARL,TANG,9/25/1980,S,Male,carl4@phoenixanalytic.co.ke,30000,0,High School,Skilled Manual,No
21239,MRS.,CHRISTY,LIANG,11/03/1937,M,Female,christy15@phoenixanalytic.co.ke,30000,2,Partial College,Clerical,No
21240,MR.,AARON,JENKINS,09/02/1979,S,Male,aaron6@phoenixanalytic.co.ke,30000,0,Partial High School,Clerical,No
21241,MR.,CARSON,GRIFFIN,02/11/1979,S,Male,carson20@phoenixanalytic.co.ke,30000,0,Partial High School,Clerical,No
21242,MS.,MORGAN,PATTERSON,6/16/1978,S,Female,morgan80@phoenixanalytic.co.ke,30000,0,Partial High School,Clerical,Yes
21243,MR.,JUAN,BAILEY,10/06/1978,M,Male,juan26@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,No
21244,MS.,ALLISON,TORRES,2/16/1978,M,Female,allison12@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
21245,MS.,SAMANTHA,RODRIGUEZ,6/24/1978,M,Female,samantha21@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,No
21246,MR.,SAMUEL,NELSON,8/22/1978,S,Male,samuel39@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,No
21247,MR.,ALEX,SANDERS,12/11/1978,M,Male,alex6@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
21248,MR.,RAMON,LI,5/14/1938,M,Male,ramon2@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
21249,MR.,ALVIN,XU,3/18/1977,S,Male,alvin27@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,No
21250,MR.,FERNANDO,COLEMAN,10/24/1977,M,Male,fernando49@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
21251,MS.,ERIKA,DOMINGUEZ,10/11/1979,S,Female,erika10@phoenixanalytic.co.ke,30000,0,Partial High School,Clerical,No
21252,MR.,LUIS,CHEN,2/16/1979,S,Male,luis25@phoenixanalytic.co.ke,30000,0,Partial High School,Clerical,Yes
21253,MS.,VICTORIA,WILLIAMS,12/04/1979,S,Female,victoria3@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,No
21255,MRS.,MARTHA,LU,09/02/1939,M,Female,martha11@phoenixanalytic.co.ke,60000,2,Graduate Degree,Management,Yes
21256,MRS.,MEGHAN,TORRES,10/12/1941,M,Female,meghan11@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
21257,MRS.,EVELYN,SUBRAM,4/15/1941,M,Female,evelyn14@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
21258,MR.,ALFREDO,SERRANO,11/22/1943,S,Male,alfredo17@phoenixanalytic.co.ke,40000,2,Bachelors,Management,Yes
21259,MR.,CURTIS,CAI,7/25/1943,S,Male,curtis18@phoenixanalytic.co.ke,60000,2,Graduate Degree,Management,Yes
21260,MS.,ARIANA,HOWARD,6/15/1976,S,Female,ariana10@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
21261,MS.,JESSICA,KELLY,06/03/1976,S,Female,jessica23@phoenixanalytic.co.ke,40000,0,Partial College,Skilled Manual,Yes
21262,MS.,SARA,EDWARDS,06/01/1976,S,Female,sara26@phoenixanalytic.co.ke,40000,0,Partial College,Skilled Manual,No
21263,MS.,GAIL,RUSSELL,02/08/1975,S,Female,gail6@phoenixanalytic.co.ke,40000,0,Partial College,Skilled Manual,No
21264,MR.,CALEB,BUTLER,6/13/1973,S,Male,caleb11@phoenixanalytic.co.ke,60000,0,Partial College,Skilled Manual,Yes
21265,MR.,RICHARD,STONE,3/13/1972,S,Male,richard102@phoenixanalytic.co.ke,70000,0,Partial College,Skilled Manual,No
21266,MS.,TAYLOR,WASHINGTON,8/21/1972,S,Female,taylor38@phoenixanalytic.co.ke,80000,0,Bachelors,Management,Yes
21267,MR.,CHARLES,PARKER,03/05/1968,M,Male,charles43@phoenixanalytic.co.ke,80000,0,Bachelors,Management,Yes
21268,MS.,ELIZABETH,LEWIS,6/14/1968,M,Female,elizabeth25@phoenixanalytic.co.ke,80000,0,Bachelors,Management,Yes
21269,MR.,BLAKE,CLARK,5/17/1968,S,Male,blake19@phoenixanalytic.co.ke,90000,4,Bachelors,Management,Yes
21270,MR.,DANIEL,JACKSON,11/09/1967,S,Male,daniel16@phoenixanalytic.co.ke,110000,0,Graduate Degree,Management,Yes
21271,MR.,THOMAS,WANG,8/27/1967,M,Male,thomas27@phoenixanalytic.co.ke,120000,0,Bachelors,Management,Yes
21273,MRS.,JENNIFER,THOMAS,3/26/1968,M,Female,jennifer39@phoenixanalytic.co.ke,100000,2,Bachelors,Management,Yes
21274,MR.,SETH,SCOTT,09/10/1979,S,Male,seth31@phoenixanalytic.co.ke,60000,0,Partial College,Skilled Manual,Yes
21275,MS.,ABIGAIL,COX,11/26/1979,M,Female,abigail15@phoenixanalytic.co.ke,60000,0,Partial College,Skilled Manual,Yes
21276,MR.,IAN,COLEMAN,07/12/1978,M,Male,ian46@phoenixanalytic.co.ke,40000,0,High School,Skilled Manual,Yes
21277,MR.,LUCAS,THOMPSON,5/15/1978,S,Male,lucas29@phoenixanalytic.co.ke,40000,0,Partial High School,Clerical,No
21278,MS.,JULIA,KING,4/20/1978,S,Female,julia16@phoenixanalytic.co.ke,40000,0,Partial High School,Clerical,No
21279,MRS.,LINDA,ROUSEY,04/07/1947,M,Female,linda10@phoenixanalytic.co.ke,10000,2,Partial High School,Clerical,Yes
21280,MR.,JUSTIN,WALKER,12/23/1978,S,Male,justin51@phoenixanalytic.co.ke,40000,0,Partial College,Skilled Manual,No
21281,MS.,ANDREA,HILL,2/27/1978,S,Female,andrea35@phoenixanalytic.co.ke,60000,0,Partial College,Skilled Manual,No
21282,MS.,JULIA,SMITH,03/10/1978,M,Female,julia22@phoenixanalytic.co.ke,60000,0,Partial College,Skilled Manual,Yes
21283,MR.,ORLANDO,JIMÉNEZ,3/21/1945,M,Male,orlando6@phoenixanalytic.co.ke,20000,4,High School,Skilled Manual,Yes
21284,MR.,CODY,STEWART,05/09/1970,M,Male,cody22@phoenixanalytic.co.ke,50000,1,Graduate Degree,Skilled Manual,Yes
21285,MS.,MACKENZIE,RIVERA,10/15/1963,M,Female,mackenzie15@phoenixanalytic.co.ke,90000,0,Partial College,Professional,No
21286,MR.,LUKE,ROY,09/03/1963,S,Male,luke0@phoenixanalytic.co.ke,100000,0,Partial College,Professional,Yes
21287,MRS.,KENDRA,JIMENEZ,11/16/1963,M,Female,kendra5@phoenixanalytic.co.ke,110000,4,Bachelors,Management,Yes
21288,MR.,HUNTER,HALL,6/13/1963,S,Male,hunter58@phoenixanalytic.co.ke,130000,3,Bachelors,Management,No
21289,MR.,WARREN,WANG,8/19/1962,S,Male,warren18@phoenixanalytic.co.ke,90000,4,Partial College,Professional,Yes
21290,MR.,ANGEL,TORRES,6/19/1962,S,Male,angel3@phoenixanalytic.co.ke,100000,1,Partial College,Professional,No
21291,MRS.,RACHEL,MORRIS,12/18/1962,M,Female,rachel29@phoenixanalytic.co.ke,100000,1,Partial College,Professional,Yes
21292,MR.,AUSTIN,MARTINEZ,05/09/1962,M,Male,austin33@phoenixanalytic.co.ke,100000,1,Partial College,Professional,Yes
21293,MRS.,ASHLEY,GARCIA,07/06/1962,S,Female,ashley17@phoenixanalytic.co.ke,120000,1,Partial College,Professional,Yes
21294,MR.,DAVID,FOSTER,06/01/1962,M,Male,david49@phoenixanalytic.co.ke,130000,1,Bachelors,Management,Yes
21295,MR.,BENJAMIN,THOMAS,12/21/1961,M,Male,benjamin45@phoenixanalytic.co.ke,70000,5,Partial College,Professional,Yes
21296,MR.,LUIS,HALL,11/24/1961,M,Male,luis53@phoenixanalytic.co.ke,80000,5,Partial College,Professional,No
21298,MR.,NOAH,COLLINS,3/25/1961,M,Male,noah29@phoenixanalytic.co.ke,90000,4,High School,Professional,Yes
21299,MRS.,HANNAH,GONZALES,7/17/1961,M,Female,hannah38@phoenixanalytic.co.ke,90000,4,High School,Professional,Yes
21300,MRS.,KAYLEE,MORGAN,08/06/1961,M,Female,kaylee19@phoenixanalytic.co.ke,130000,1,Bachelors,Management,Yes
21301,MRS.,SIERRA,GONZALEZ,09/09/1955,S,Female,sierra8@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,No
21302,MR.,LOGAN,FOSTER,02/08/1955,M,Male,logan17@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,Yes
21303,MRS.,SYDNEY,JENKINS,8/14/1955,M,Female,sydney29@phoenixanalytic.co.ke,60000,2,High School,Professional,No
21304,MRS.,JADA,COOPER,03/04/1955,M,Female,jada9@phoenixanalytic.co.ke,60000,2,High School,Professional,No
21305,MR.,HUNTER,GARCIA,4/25/1955,M,Male,hunter48@phoenixanalytic.co.ke,60000,2,High School,Professional,No
21306,MR.,JACKSON,PERRY,03/05/1955,S,Male,jackson10@phoenixanalytic.co.ke,60000,2,High School,Professional,Yes
21307,MRS.,OLIVIA,JONES,4/15/1955,M,Female,olivia3@phoenixanalytic.co.ke,70000,4,High School,Professional,Yes
21308,MRS.,KAYLA,GARCIA,6/17/1955,M,Female,kayla17@phoenixanalytic.co.ke,70000,4,High School,Professional,Yes
21309,MRS.,JULIA,ANDERSON,1/25/1955,M,Female,julia32@phoenixanalytic.co.ke,80000,3,Partial College,Professional,Yes
21310,MRS.,MARIAH,HAYES,10/04/1955,M,Female,mariah27@phoenixanalytic.co.ke,90000,2,High School,Professional,Yes
21312,MR.,CONNOR,SCOTT,03/10/1935,M,Male,connor42@phoenixanalytic.co.ke,50000,2,Graduate Degree,Management,Yes
21313,MRS.,BETH,DIAZ,09/03/1935,M,Female,beth5@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,No
21314,MR.,DEVIN,PATTERSON,06/06/1936,M,Male,devin49@phoenixanalytic.co.ke,60000,2,Graduate Degree,Management,No
21315,MRS.,AUDREY,SANZ,8/19/1936,M,Female,audrey22@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,No
21316,MR.,JOHN,THOMPSON,3/19/1936,M,Male,john53@phoenixanalytic.co.ke,130000,2,Graduate Degree,Management,No
21317,MRS.,LAUREN,RIVERA,12/13/1936,M,Female,lauren8@phoenixanalytic.co.ke,130000,2,Graduate Degree,Management,Yes
21318,MR.,DEVIN,RICHARDSON,04/04/1960,S,Male,devin77@phoenixanalytic.co.ke,80000,5,Partial College,Professional,No
21319,MR.,ZACHARY,LEE,09/07/1960,M,Male,zachary29@phoenixanalytic.co.ke,90000,4,High School,Professional,Yes
21320,MRS.,HANNAH,COLEMAN,4/21/1960,M,Female,hannah29@phoenixanalytic.co.ke,90000,4,High School,Professional,Yes
21321,MR.,JON,JAI,9/24/1960,S,Male,jon7@phoenixanalytic.co.ke,90000,4,High School,Professional,No
21322,MR.,CARLOS,RAMIREZ,3/24/1960,M,Male,carlos8@phoenixanalytic.co.ke,90000,4,High School,Professional,Yes
21323,MR.,ROBERT,JACKSON,12/10/1960,M,Male,robert70@phoenixanalytic.co.ke,100000,3,Partial College,Professional,Yes
21324,MRS.,CHLOE,BAKER,02/09/1960,M,Female,chloe14@phoenixanalytic.co.ke,110000,5,Partial College,Professional,No
21325,MRS.,ANGELA,HAYES,07/10/1960,M,Female,angela25@phoenixanalytic.co.ke,120000,1,High School,Professional,Yes
21326,MRS.,ANDREA,GREEN,2/14/1960,M,Female,andrea36@phoenixanalytic.co.ke,160000,1,Partial College,Professional,No
21327,MR.,CONNOR,WASHINGTON,5/24/1960,S,Male,connor8@phoenixanalytic.co.ke,170000,1,Bachelors,Management,No
21328,MR.,XAVIER,NELSON,02/09/1954,S,Male,xavier32@phoenixanalytic.co.ke,70000,2,Partial High School,Skilled Manual,No
21329,MR.,WYATT,BROWN,01/02/1954,M,Male,wyatt4@phoenixanalytic.co.ke,60000,2,Partial High School,Skilled Manual,Yes
21330,MRS.,ISABELLA,CLARK,10/04/1954,S,Female,isabella75@phoenixanalytic.co.ke,60000,2,Partial High School,Skilled Manual,Yes
21331,MR.,TIMOTHY,JAMES,03/10/1954,S,Male,timothy9@phoenixanalytic.co.ke,60000,2,Partial High School,Skilled Manual,Yes
21332,MRS.,BAILEY,CARTER,10/26/1954,M,Female,bailey30@phoenixanalytic.co.ke,60000,2,Partial High School,Skilled Manual,No
21333,MRS.,MACKENZIE,ALLEN,08/12/1953,M,Female,mackenzie44@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,Yes
21334,MR.,MASON,NELSON,10/03/1953,S,Male,mason30@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,Yes
21335,MRS.,ANA,COLEMAN,09/04/1953,M,Female,ana6@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,Yes
21336,MR.,ANGEL,PEREZ,9/15/1953,M,Male,angel25@phoenixanalytic.co.ke,60000,3,Graduate Degree,Management,Yes
21337,MRS.,JENNIFER,SMITH,11/21/1952,S,Female,jennifer28@phoenixanalytic.co.ke,40000,3,Partial College,Professional,Yes
21338,MRS.,VICTORIA,PRICE,11/21/1952,M,Female,victoria48@phoenixanalytic.co.ke,40000,3,Partial College,Professional,No
21339,MRS.,HALEY,BARNES,3/28/1937,S,Female,haley22@phoenixanalytic.co.ke,60000,3,Graduate Degree,Management,No
21340,MR.,ADAM,WANG,05/03/1937,M,Male,adam21@phoenixanalytic.co.ke,60000,3,Graduate Degree,Management,Yes
21341,MR.,LOUIS,LIU,9/16/1938,M,Male,louis42@phoenixanalytic.co.ke,60000,3,Graduate Degree,Management,Yes
21342,MRS.,TONYA,XIE,11/22/1938,M,Female,tonya3@phoenixanalytic.co.ke,70000,5,Graduate Degree,Management,No
21343,MR.,COLIN,ZENG,02/10/1938,M,Male,colin22@phoenixanalytic.co.ke,70000,5,Graduate Degree,Management,Yes
21344,MR.,TREVOR,PERRY,2/24/1938,M,Male,trevor7@phoenixanalytic.co.ke,70000,5,Graduate Degree,Management,No
21345,MRS.,KRISTINA,MARTINEZ,07/11/1938,M,Female,kristina18@phoenixanalytic.co.ke,80000,4,Graduate Degree,Management,Yes
21346,MR.,CHRISTIAN,RODRIGUEZ,09/02/1939,M,Male,christian39@phoenixanalytic.co.ke,60000,3,Graduate Degree,Management,Yes
21347,MRS.,ALISHA,RAJI,04/12/1939,S,Female,alisha46@phoenixanalytic.co.ke,60000,3,Graduate Degree,Management,Yes
21348,MRS.,ALEXIS,PATTERSON,10/16/1939,M,Female,alexis33@phoenixanalytic.co.ke,70000,5,Graduate Degree,Management,Yes
21349,MR.,BRYAN,KELLY,9/22/1939,M,Male,bryan5@phoenixanalytic.co.ke,70000,5,Graduate Degree,Management,No
21350,MRS.,MINDY,SHARMA,05/02/1940,M,Female,mindy14@phoenixanalytic.co.ke,70000,5,Graduate Degree,Management,Yes
21351,MR.,JAMES,COLEMAN,7/27/1940,M,Male,james21@phoenixanalytic.co.ke,70000,5,Graduate Degree,Management,Yes
